time_sec,acceleration
1.25,0.02320613755410844
1.26,0.017474409912458626
1.27,0.021481811964040032
1.28,0.018013048684006282
1.29,0.015310022374806002
1.3,0.01932529785840832
1.31,0.015964034197275587
1.32,0.015430785415754766
1.33,0.010347861217474818
1.34,0.008572506643366073
1.35,0.007642504275181718
1.36,0.00657774184891202
1.37,0.00019119525855131048
1.3800000000000001,0.006813945801862246
1.3900000000000001,0.0025464875259037416
1.4000000000000001,-0.007031991296497979
1.41,-0.0013684413336893554
1.42,-0.0067483045801204
1.43,-0.009504428688795542
1.44,-0.010395815809767376
1.45,-0.019197310145638365
1.46,-0.011429801516396188
1.47,-0.014130940922811122
1.48,-0.020352927888886787
1.49,-0.018422636064614542
1.5,-0.014621154256935245
1.51,-0.015582175481528949
1.52,-0.019985296422473646
1.53,-0.026687754499371913
1.54,-0.020639265107785996
1.55,-0.01973633788434021
1.56,-0.023891315786197916
1.57,-0.02009578336371524
1.58,-0.011716005165445013
1.59,-0.014727393280112445
1.6,-0.013821347355872189
1.61,-0.012078998551491344
1.62,-0.010820202530148901
1.6300000000000001,-0.003914202169695003
1.6400000000000001,-0.010201098963628821
1.6500000000000001,-0.0007679742836084981
1.6600000000000001,-0.0024414948908099087
1.67,0.0009278134016555749
1.68,0.0043288349095851756
1.69,0.004396725410761756
1.7,0.006640334841641181
1.71,0.011177954287098493
1.72,0.009558621217679043
1.73,0.013844424734963738
1.74,0.006594513476401926
1.75,0.011240420615061093
1.76,0.016905040328826754
1.77,0.01969648754073301
1.78,0.02107158908145484
1.79,0.017248210904296284
1.8,0.026024594701191655
1.81,0.014991307028235028
1.82,0.020414535392074912
1.83,0.019878181546010603
1.84,0.02101668103629494
1.85,0.017337650615235633
1.86,0.01958084006446767
1.87,0.01235495064250947
1.8800000000000001,0.013690603927354961
1.8900000000000001,0.015844664932980486
1.9000000000000001,0.00845522934547379
1.9100000000000001,0.006971346365953775
1.92,-0.0006433114861281253
1.93,0.003261009535733286
1.94,0.00634369975574008
1.95,0.0006488484320064706
1.96,-0.0001212125936756233
1.97,-0.004348937407452034
1.98,-0.00708729757679405
1.99,-0.005673617147877391
2.0,-0.007042121949337713
2.0100000000000002,-0.016992033597381717
2.02,-0.016668178665319628
2.0300000000000002,-0.011800796746323594
2.04,-0.015609284930366701
2.05,-0.01896293967507274
2.06,-0.022473495764635622
2.07,-0.018140526087349527
2.08,-0.023303650666656406
2.09,-0.023599547396106414
2.1,-0.01839265508724851
2.11,-0.022944008296308452
2.12,-0.01729518617292209
2.13,-0.018613194837645137
2.14,-0.01803531025637447
2.15,-0.0185929370314511
2.16,-0.011875214128249061
2.17,-0.014993116897578856
2.18,-0.003939834776431557
2.19,-0.00866293734851669
2.2,-0.004002271151653452
2.21,-0.003680353005917153
2.22,0.005602011202715001
2.23,0.0024084511749994254
2.24,-0.003987440589162066
2.25,0.0061571999896606975
2.2600000000000002,0.007252570469090143
2.27,0.006105548931731013
2.2800000000000002,0.014603117341239959
2.29,0.012692352123576212
2.3000000000000003,0.011337234707186974
2.31,0.014012171295108162
2.32,0.023323052193192355
2.33,0.014512934285330754
2.34,0.020454112221514543
2.35,0.0251385315252427
2.36,0.021652441394955722
2.37,0.015295916860093507
2.38,0.01796783198888258
2.39,0.018523627655599454
2.4,0.01584944552785132
2.41,0.015021291518089196
2.42,0.016261290593462343
2.43,0.008539844654410326
2.44,0.005502654555995843
2.45,0.010404134766587558
2.46,0.0037604810308398745
2.47,0.002470957302106557
2.48,0.004619959585617861
2.49,0.00022340548323174008
2.5,0.005526284857269072
2.5100000000000002,-0.0021007199037787645
2.52,0.0041237676414978604
2.5300000000000002,-0.011386432865968762
2.54,-0.013076996511197814
2.5500000000000003,-0.0166755023660795
2.56,-0.010043200341343799
2.57,-0.018916663474617186
2.58,-0.01775853664931666
2.59,-0.017073752244270254
2.6,-0.01873412866221063
2.61,-0.014515804966593649
2.62,-0.02376577815178635
2.63,-0.018806611931988994
2.64,-0.021039795017264114
2.65,-0.02303964067727336
2.66,-0.02211625281466651
2.67,-0.019365543412341597
2.68,-0.020292909800016763
2.69,-0.015307657419467779
2.7,-0.012192976118541577
2.71,-0.014279873206330966
2.72,-0.008691727508135402
2.73,-0.009035308479610002
2.74,-0.0034684574148235075
2.75,-0.0070718799614957065
2.7600000000000002,-0.008251753227158818
2.77,0.0004929671111032555
2.7800000000000002,0.001562278659382391
2.79,-0.0016629217202075133
2.8000000000000003,0.007367582115248596
2.81,0.007643795901721628
2.82,0.01078916762896055
2.83,0.012087107253303095
2.84,0.007633403570895129
2.85,0.013605223622952762
2.86,0.02000561059057775
2.87,0.01889239287778099
2.88,0.017794721019231893
2.89,0.016972178102056236
2.9,0.02481912837643909
2.91,0.01701484119187648
2.92,0.02095461898889063
2.93,0.022285925909523628
2.94,0.0170672636590822
2.95,0.017542712723624218
2.96,0.01959039686384731
2.97,0.01663221483214572
2.98,0.017678674459811743
2.99,0.01325587735929823
3.0,0.010921587447455585
3.0100000000000002,0.007247276897353843
3.02,0.0046045212614309414
3.0300000000000002,-0.0014464823308027296
3.04,0.008264483115174777
3.0500000000000003,0.0052170206535846544
3.06,0.0026565216791710877
3.0700000000000003,-0.0009964844185868793
3.08,-0.007115351868412341
3.09,-0.005579535516330291
3.1,-0.009220376729339874
3.11,-0.011493471275583369
3.12,-0.009985712976672797
3.13,-0.02042465978682129
3.14,-0.017522205097982795
3.15,-0.017977126647793634
3.16,-0.019611775552674134
3.17,-0.028627964434291164
3.18,-0.02221567742146919
3.19,-0.02226817773997281
3.2,-0.020842287844178967
3.21,-0.019524072090748787
3.22,-0.022572014990540228
3.23,-0.020307611562155388
3.24,-0.014078230938615825
3.25,-0.011829010363537663
3.2600000000000002,-0.00393053617592712
3.27,-0.01384895991172757
3.2800000000000002,-0.009823746415721053
3.29,-0.01089343850191378
3.3000000000000003,-0.0021144668597842427
3.31,-0.007298527780029667
3.3200000000000003,-0.0026323488071736205
3.33,-0.008517484157610215
3.34,2.4865532708736714e-06
3.35,-0.0028982513843121165
3.36,0.002412641439463655
3.37,0.004755009721000429
3.38,0.009867967805055725
3.39,0.016853388923368094
3.4,0.011837407750500479
3.41,0.016392176858075168
3.42,0.014275707662499602
3.43,0.020000642952928624
3.44,0.017646523841743027
3.45,0.02165242921786195
3.46,0.021973367999547674
3.47,0.016002892037236316
3.48,0.023331701526183808
3.49,0.020094492496505363
3.5,0.017989698004477434
3.5100000000000002,0.016359375557154884
3.52,0.015062831138242125
3.5300000000000002,0.0099762847680511
3.54,0.019787980919940704
3.5500000000000003,0.00648389859214775
3.56,0.008889760783814128
3.5700000000000003,-2.6693374705805822e-05
3.58,0.017431931374125503
3.59,0.003973142475242855
3.6,0.0013588460256738204
3.61,0.002418120107780064
3.62,-0.003410095365507953
3.63,-0.008243545754344446
3.64,-0.004681612351614976
3.65,-0.008169226941347056
3.66,-0.008374782054758438
3.67,-0.011352303349660569
3.68,-0.01241890524398442
3.69,-0.012034827890781578
3.7,-0.014015657665419502
3.71,-0.019076310111254397
3.72,-0.01591343884016161
3.73,-0.018825545872918608
3.74,-0.017768846008996714
3.75,-0.020545995024627808
3.7600000000000002,-0.020763438048000096
3.77,-0.020041503736308353
3.7800000000000002,-0.016463510328085094
3.79,-0.017878679379501394
3.8000000000000003,-0.018844028819872592
3.81,-0.01566825488212159
3.8200000000000003,-0.011315880090534712
3.83,-0.013785532252388285
3.84,-0.010813657693714004
3.85,-0.011171487575592231
3.86,-0.008525850534294038
3.87,-0.004135196205155072
3.88,-0.0008720119751123516
3.89,0.003902938945806067
3.9,0.0016787398416979401
3.91,0.0029886595236714797
3.92,0.00865552967588311
3.93,0.006602031296044486
3.94,0.013169765659563395
3.95,0.018275732282276507
3.96,0.017799469846762568
3.97,0.01687596745282585
3.98,0.0192623640568521
3.99,0.01217786189610241
4.0,0.014959944199860058
4.01,0.015866399970866567
4.0200000000000005,0.022543109349773674
4.03,0.016535371831107187
4.04,0.016585471340433304
4.05,0.021713960225086783
4.0600000000000005,0.021008873256265204
4.07,0.008068572110988844
4.08,0.02272642016103255
4.09,0.013885220694236936
4.1,0.01945116516673044
4.11,0.011437757025391281
4.12,0.011403473107958823
4.13,0.008715701710757197
4.14,0.009892324208062221
4.15,0.003864306914614324
4.16,0.004222065832949928
4.17,0.0019406194445566619
4.18,-0.0043648766599453746
4.19,-0.010121659087848203
4.2,-0.009152398630027815
4.21,-0.009595305708903977
4.22,-0.008756771580295473
4.23,-0.01688126382905524
4.24,-0.018363737438541406
4.25,-0.01312441482430081
4.26,-0.01677325585455711
4.2700000000000005,-0.01694552539639695
4.28,-0.016713662486106874
4.29,-0.022289922691899507
4.3,-0.02197529483645082
4.3100000000000005,-0.019485431381150106
4.32,-0.0193833589774573
4.33,-0.019937182948583664
4.34,-0.0152100439996691
4.3500000000000005,-0.011601639780218345
4.36,-0.01509138116769358
4.37,-0.020066943457233845
4.38,-0.011709727431299905
4.39,-0.008000140572965473
4.4,-0.014047739123006003
4.41,-0.006490051024957078
4.42,-0.005192712399413161
4.43,-0.0031842940972925983
4.44,0.0020183655053870367
4.45,-0.001569248911915215
4.46,-0.001940221892284641
4.47,0.006018330944191911
4.48,0.009350575035653607
4.49,0.013471704778434474
4.5,0.012099421658766393
4.51,0.012532520238422263
4.5200000000000005,0.011667997506719947
4.53,0.02311507481715229
4.54,0.016807684764594395
4.55,0.021219785179465447
4.5600000000000005,0.02074761301000584
4.57,0.015899833637886187
4.58,0.024074088234644887
4.59,0.0208885684707155
4.6000000000000005,0.01923439830939524
4.61,0.013828614405801808
4.62,0.016510398541784297
4.63,0.017110087769442252
4.64,0.01567234666457432
4.65,0.01252743759031258
4.66,0.01244937113322908
4.67,0.013693746116772817
4.68,0.011583844286107562
4.69,0.01347224378424331
4.7,0.007868154719479959
4.71,0.0028079883540415777
4.72,0.004035377341722476
4.73,-0.00022333430642962337
4.74,-0.0009283586870528753
4.75,-0.0006359720765773168
4.76,-0.011221419330862263
4.7700000000000005,-0.01018671115902661
4.78,-0.010527560481362405
4.79,-0.019661721491712508
4.8,-0.011489926912580715
4.8100000000000005,-0.010320976555072837
4.82,-0.021515549360916403
4.83,-0.017794743604608986
4.84,-0.018124603090541192
4.8500000000000005,-0.01939277336614647
4.86,-0.019820827844923596
4.87,-0.01825355453790032
4.88,-0.015545330730198877
4.89,-0.01721412846193571
4.9,-0.015384351046561296
4.91,-0.017706382980993612
4.92,-0.01679803194265425
4.93,-0.012680972300631428
4.94,-0.019031092205593847
4.95,-0.009040416003451455
4.96,-0.0031056947765035915
4.97,-0.005212669587892746
4.98,-0.0038799907729513967
4.99,-6.510762956058206e-05
5.0,-0.0022896773285746687
5.01,0.001245374575170711
5.0200000000000005,0.007589072386837838
5.03,0.006591549211282997
5.04,0.0026610894066078196
5.05,0.011870330254475009
5.0600000000000005,0.016613238030044386
5.07,0.014592949694280535
5.08,0.016721807691863773
5.09,0.014930453601840057
5.1000000000000005,0.016248783701395684
5.11,0.01812301193708948
5.12,0.02231720147233281
5.13,0.021001603087108103
5.14,0.019341898809985263
5.15,0.01615702858425778
5.16,0.02430015040990046
5.17,0.01626265801830822
5.18,0.022663689169327202
5.19,0.0155593546893074
5.2,0.016153455480392483
5.21,0.014276126471432036
5.22,0.012408938585121232
5.23,0.008137528716179421
5.24,0.010222446288321228
5.25,0.006585441001505051
5.26,0.008143883857697116
5.2700000000000005,-0.00192632239094894
5.28,0.00029027687078998494
5.29,-0.006104462950394548
5.3,-0.002499578046506217
5.3100000000000005,-0.012383885252199396
5.32,-0.0071575483323325015
5.33,-0.00879585544038326
5.34,-0.008927761231446042
5.3500000000000005,-0.00993450356157818
5.36,-0.01968075678952736
5.37,-0.019790062998708693
5.38,-0.015549146642762898
5.39,-0.02182387129072188
5.4,-0.018010507980554046
5.41,-0.012001856575028173
5.42,-0.023096683325544886
5.43,-0.01976472501684207
5.44,-0.01738971851658594
5.45,-0.018538850807470406
5.46,-0.01344930594747473
5.47,-0.015720620241476586
5.48,-0.013313691948318392
5.49,-0.013042360815458813
5.5,-0.01173953714848315
5.51,-0.010492859888687138
5.5200000000000005,-0.0075234883679716705
5.53,0.00018763350563122047
5.54,-0.007657792286135151
5.55,0.00011022119973204858
5.5600000000000005,0.009177299368569296
5.57,0.007422287496776855
5.58,0.004265608312949895
5.59,0.01151589773804536
5.6000000000000005,0.0053656668350947935
5.61,0.009883316756715495
5.62,0.014752998402785966
5.63,0.014350554987310537
5.64,0.015367935467868648
5.65,0.02056391372177371
5.66,0.01698999938816006
5.67,0.01989393141729754
5.68,0.02655228015277648
5.69,0.016393479748496486
5.7,0.017345868030963444
5.71,0.019882747536255466
5.72,0.017569020085034102
5.73,0.014115258757755966
5.74,0.014188717746977006
5.75,0.018787837929834413
5.76,0.013460007522421772
5.7700000000000005,0.01816675002200048
5.78,0.013169149331844406
5.79,0.009492026620389095
5.8,0.006153922717389962
5.8100000000000005,0.010445061182712854
5.82,0.0033305781845392375
5.83,0.005393449401892033
5.84,0.003031891365232864
5.8500000000000005,-0.00048116451313773116
5.86,-0.0066978477167516795
5.87,-0.007520034850984652
5.88,-0.01313343509932995
5.89,-0.010417786898697788
5.9,-0.0174194545460058
5.91,-0.017028412122219283
5.92,-0.022883220003486
5.93,-0.018294796613582638
5.94,-0.022987656522655678
5.95,-0.01811819751518172
5.96,-0.017309142419133693
5.97,-0.018857759668032846
5.98,-0.020230083471173155
5.99,-0.020282738569232194
6.0,-0.016929978332673408
6.01,-0.014235079022137581
6.0200000000000005,-0.02022763574857114
6.03,-0.016826960575945075
6.04,-0.01505495978369334
6.05,-0.017726669448449736
6.0600000000000005,-0.010572788939178457
6.07,-0.008025273229341006
6.08,-0.008068924077765978
6.09,-0.003222173164596891
6.1000000000000005,-0.0005535730686995002
6.11,-0.006104022400181881
6.12,0.00654631257413696
6.13,0.005633285474283537
6.140000000000001,0.009173023566849348
6.15,0.004778955141884154
6.16,0.011142300708775208
6.17,0.015059305181454558
6.18,0.015472620046458753
6.19,0.01923952594902629
6.2,0.01762659627185195
6.21,0.017091332068499384
6.22,0.01741202569450833
6.23,0.016805306740752292
6.24,0.021463547856120507
6.25,0.020234395153976105
6.26,0.018677866381287402
6.2700000000000005,0.02279291734844091
6.28,0.015182720454370413
6.29,0.015008785825112047
6.3,0.018086390906270358
6.3100000000000005,0.015877478843360954
6.32,0.015260300747902475
6.33,0.014180448956513218
6.34,0.009771694963718597
6.3500000000000005,0.006727335085015664
6.36,0.006236367955392997
6.37,0.004589763732142835
6.38,0.001654641587741851
6.390000000000001,0.005313964971957232
6.4,0.0007510809638381806
6.41,-0.004322064824338903
6.42,-0.007507332040718259
6.43,-0.00790202483805512
6.44,-0.014681464690468236
6.45,-0.01142773158560266
6.46,-0.019064957311302345
6.47,-0.010371539831608507
6.48,-0.012634231020210586
6.49,-0.011587024819955268
6.5,-0.019836235954617542
6.51,-0.018475754989114933
6.5200000000000005,-0.0203481807326733
6.53,-0.0206412874514376
6.54,-0.021659398011093237
6.55,-0.019817792850140716
6.5600000000000005,-0.02064597789437288
6.57,-0.021417485740439904
6.58,-0.01390269228635478
6.59,-0.016965623511275712
6.6000000000000005,-0.012687057966606217
6.61,-0.016557672435189203
6.62,-0.006914983436883804
6.63,-0.0018588389090387044
6.640000000000001,-0.0008529556624379602
6.65,-0.005726486525610228
6.66,0.0017381946558133775
6.67,-0.0006541030873534674
6.68,0.0077226588602235455
6.69,0.008571232213641576
6.7,0.004290517375101763
6.71,0.006719356749215156
6.72,0.009423648798987052
6.73,0.010426605681833973
6.74,0.013305257428540296
6.75,0.020428734787887468
6.76,0.01146309522385269
6.7700000000000005,0.01319813812507008
6.78,0.018405240086664564
6.79,0.019631898807126253
6.8,0.020169257361028745
6.8100000000000005,0.016112348360951954
6.82,0.02303922773641595
6.83,0.02090339071283998
6.84,0.016262807062956734
6.8500000000000005,0.014778112614147113
6.86,0.01679324714308277
6.87,0.017842877638620667
6.88,0.01229292551540034
6.890000000000001,0.007465233251088018
6.9,0.013556622325105561
6.91,0.009170412614472668
6.92,0.006274846550804716
6.93,0.0031012912564230668
6.94,-0.0019893540945108467
6.95,-0.0026994865170342107
6.96,-0.007929491105568169
6.97,-0.00386720985505365
6.98,-0.0027159320372732616
6.99,-0.011893181764816093
7.0,-0.013021818262737185
7.01,-0.015025597843728717
7.0200000000000005,-0.017954220065928925
7.03,-0.01793106024097926
7.04,-0.021481260778444897
7.05,-0.018887356148516582
7.0600000000000005,-0.019302822735537448
7.07,-0.019054670564553372
7.08,-0.017451432159184946
7.09,-0.02061748079721192
7.1000000000000005,-0.019859044194280813
7.11,-0.017600621039848215
7.12,-0.017522730056131582
7.13,-0.007917652906717988
7.140000000000001,-0.020015348052004008
7.15,-0.01972958582229923
7.16,-0.010346563335568314
7.17,-0.008516165843545835
7.18,-0.012018104401579846
7.19,-0.00634592192172207
7.2,-0.006736948929770838
7.21,-0.0014798696222495108
7.22,0.0027802977966831896
7.23,0.0029180574599832754
7.24,0.004201484193452352
7.25,0.005250329101108369
7.26,0.005972232532967171
7.2700000000000005,0.016456961373665868
7.28,0.013038906789540668
7.29,0.014889010898369396
7.3,0.016024802713410956
7.3100000000000005,0.014508406671138487
7.32,0.01682004042266264
7.33,0.017724406788719716
7.34,0.016876100559307574
7.3500000000000005,0.021204945479783844
7.36,0.020833422046350195
7.37,0.018320649701568277
7.38,0.015352023053165582
7.390000000000001,0.019202999971665316
7.4,0.014877007360601137
7.41,0.02327333322762548
7.42,0.017876975668538932
7.43,0.011959968191672806
7.44,0.011189789371628482
7.45,0.010512356303567486
7.46,0.010592404077966962
7.47,0.008129035540390408
7.48,0.008244633504195516
7.49,0.00309140567967348
7.5,0.003756695218873369
7.51,0.0014032238481368345
7.5200000000000005,-0.004393299908149829
7.53,-0.001505562051701958
7.54,-0.006918871208001365
7.55,-0.00970997868082751
7.5600000000000005,-0.00922798540449804
7.57,-0.010462571666752924
7.58,-0.02055123801685902
7.59,-0.017928808736330504
7.6000000000000005,-0.015239869050388048
7.61,-0.022177015122317022
7.62,-0.016130467705382515
7.63,-0.01668922160506108
7.640000000000001,-0.01892666849982938
7.65,-0.02598231939487879
7.66,-0.018756926979563954
7.67,-0.018776015913277617
7.68,-0.01411515076317164
7.69,-0.009108257180557943
7.7,-0.00960405161571921
7.71,-0.011883725986738258
7.72,-0.015178232686908844
7.73,-0.006071752404007663
7.74,-0.004636938548646325
7.75,-0.00420070400157742
7.76,-0.004835468509718133
7.7700000000000005,-0.0017068572603142769
7.78,0.0015754241601142534
7.79,0.002507610601639217
7.8,0.006868168245015471
7.8100000000000005,0.0035599746072005555
7.82,0.010494519670396225
7.83,0.01421713167917725
7.84,0.014973674617808184
7.8500000000000005,0.015830942997567432
7.86,0.019460129385107276
7.87,0.017210210389477135
7.88,0.01664623675024445
7.890000000000001,0.018686376303834105
7.9,0.020893837335407874
7.91,0.01964157273866668
7.92,0.015097081859505448
7.930000000000001,0.022177671120957355
7.94,0.0269156495771884
7.95,0.01975218577615446
7.96,0.018799585184020345
7.97,0.01085108829498193
7.98,0.016648219646743775
7.99,0.01229868367140203
8.0,0.0116591362727067
8.01,0.011859931049975892
8.02,0.011686013177533787
8.03,0.010620154073249843
8.040000000000001,0.0018819440607330637
8.05,0.0035999280999902674
8.06,4.513162693620034e-05
8.07,-0.0037620275167469064
8.08,-0.007507164710526369
8.09,-0.011315215093136554
8.1,-0.010152464532983026
8.11,-0.013045022379087667
8.120000000000001,-0.012091512043730226
8.13,-0.017497157310892214
8.14,-0.013622230337966161
8.15,-0.01835760678107217
8.16,-0.022118590464895338
8.17,-0.018902725907150246
8.18,-0.019783350415117754
8.19,-0.01867343647680744
8.2,-0.016381317060792683
8.21,-0.014278399664670465
8.22,-0.020097677527901644
8.23,-0.021630333043627437
8.24,-0.017671788334199787
8.25,-0.014626707348975166
8.26,-0.011255360286020229
8.27,-0.006874916483034853
8.28,-0.013465546523714116
8.290000000000001,-0.008713911596998658
8.3,-0.01227176116708591
8.31,-0.005533375524602262
8.32,-0.001153401270886396
8.33,-0.003791439068393225
8.34,0.0018473821797949498
8.35,0.0039931057492077066
8.36,0.009059354295909372
8.370000000000001,0.0069942890149713235
8.38,0.007892667717107697
8.39,0.011381601710920695
8.4,0.01390118887619964
8.41,0.01897118339542365
8.42,0.014121817555506583
8.43,0.01646451898212976
8.44,0.01884387036058335
8.45,0.02112633671825354
8.46,0.02307395037977442
8.47,0.021621443564992553
8.48,0.019812193899665115
8.49,0.022995201076896003
8.5,0.019475895860750655
8.51,0.021711816307827987
8.52,0.01949880205216708
8.53,0.01700786117056684
8.540000000000001,0.01767545468402123
8.55,0.012994177597113785
8.56,0.004363893966744214
8.57,0.008683054992854062
8.58,0.0030879504333229495
8.59,0.0021978477851555375
8.6,0.003896631325487245
8.61,0.0036892824240076475
8.620000000000001,-0.0006250925920547612
8.63,-0.014052641475116473
8.64,-0.0016209611497710044
8.65,-0.008974552511824054
8.66,-0.01102743706235848
8.67,-0.011411476325010533
8.68,-0.014324469939774594
8.69,-0.01934422553639483
8.700000000000001,-0.01247516775222348
8.71,-0.017814205912896525
8.72,-0.0172421690917127
8.73,-0.018649090149668437
8.74,-0.017515058742920937
8.75,-0.021384736028616527
8.76,-0.025813399241179126
8.77,-0.02057605510425669
8.78,-0.016935516025193102
8.790000000000001,-0.012824498416866118
8.8,-0.01680494612898596
8.81,-0.009034080478710352
8.82,-0.01837618764005373
8.83,-0.009680190619535244
8.84,-0.014046183920456442
8.85,-0.004309268721111799
8.86,0.00014108162427823364
8.870000000000001,-0.0018371799042951821
8.88,-0.007320629638555256
8.89,-0.0018261788896303253
8.9,0.004720347186439112
8.91,0.004465465112945948
8.92,0.0020336302292624916
8.93,0.006593244109315128
8.94,0.014736939222994022
8.950000000000001,0.014529290765846557
8.96,0.012431447115069607
8.97,0.017483408556166678
8.98,0.020025649732793565
8.99,0.013853678338899663
9.0,0.01536330726115282
9.01,0.02002767541889003
9.02,0.025245135225063407
9.03,0.01609026638449722
9.040000000000001,0.017889473328712914
9.05,0.025819480869669415
9.06,0.02220211059515
9.07,0.015547364257325901
9.08,0.019410929759502305
9.09,0.01294060400324051
9.1,0.013873384022238533
9.11,0.009275588599520929
9.120000000000001,0.012769193999131907
9.13,0.011886631351133724
9.14,0.005397731110989262
9.15,0.005747165650908111
9.16,0.003282932981280916
9.17,-0.000980432872315857
9.18,-0.0037189788847383594
9.19,0.0032456823518112483
9.200000000000001,-0.006276805935863995
9.21,-0.008125571795185646
9.22,-0.00795470624152841
9.23,-0.011868644891630713
9.24,-0.01452035057729759
9.25,-0.014631597911222384
9.26,-0.021001184793198683
9.27,-0.014402377847941645
9.28,-0.018667221220203103
9.290000000000001,-0.012270454481901113
9.3,-0.020677492717406293
9.31,-0.02633532727051296
9.32,-0.019036957011041578
9.33,-0.018155791246788434
9.34,-0.014769980168760303
9.35,-0.0165470321615784
9.36,-0.01573885013007604
9.370000000000001,-0.01531788374665468
9.38,-0.014507633772815864
9.39,-0.011811417055979491
9.4,-0.007893472558888948
9.41,-0.010480124541881998
9.42,-0.0047768918817863056
9.43,-0.0024267009406401486
9.44,-0.0040122922430437195
9.450000000000001,-0.0006081014394738375
9.46,0.0035602900681712363
9.47,0.009097098197532488
9.48,0.003559820592433622
9.49,0.014426974998794188
9.5,0.013608701557265792
9.51,0.00974303107915952
9.52,0.01740260335142466
9.53,0.013385873269602918
9.540000000000001,0.022221381756165896
9.55,0.024804909218541414
9.56,0.018111167126661092
9.57,0.022800421083557194
9.58,0.021401666025886557
9.59,0.018819068223289204
9.6,0.02002829493136863
9.61,0.01377995011138413
9.620000000000001,0.018170546685917624
9.63,0.019869527612844117
9.64,0.015752977242406915
9.65,0.013664653015827265
9.66,0.016228609060398802
9.67,0.012159406974377795
9.68,0.007273144137078487
9.69,0.01108368175557218
9.700000000000001,0.003447175056316136
9.71,0.0018095617547166667
9.72,-0.001591927521275435
9.73,-9.551821120964846e-06
9.74,-0.005902981883153419
9.75,-0.009716741042137425
9.76,-0.006901654618419669
9.77,-0.015994519256702994
9.78,-0.013896858010391427
9.790000000000001,-0.015710710548049938
9.8,-0.013194807757931446
9.81,-0.015748457668330572
9.82,-0.012664283032746323
